,Another_nominated,Another_won,Awards,Awards_nominated,Awards_won,BAFTA_awards_nominated,BAFTA_awards_won,Golden_Globe_awards_nominated,Golden_Globe_awards_won,Movies,Oscar_awards_nominated,Oscar_awards_won,Primetime_awards_nominated,Primetime_awards_won
1918,0,0,,0,0,0,0,0,0,The Things We Do for Love: A Cinemagic,0,0,0,0
1919,0,0,,0,0,0,0,0,0,Angus & Cheryl,0,0,0,0
1920,0,0,,0,0,0,0,0,0,Dir en Grey: Grief,0,0,0,0
1921,0,0,,0,0,0,0,0,0,Bi-Sex Swingers 2,0,0,0,0
1922,0,0,,0,0,0,0,0,0,A nu-ka; dachniki,0,0,0,0
1923,0,0,,0,0,0,0,0,0,A Pup Grows Up,0,0,0,0
1924,0,0,,0,0,0,0,0,0,Agent 1001,0,0,0,0
1925,0,0,,0,0,0,0,0,0,A Shore Thing,0,0,0,0
1926,0,0,,0,0,0,0,0,0,Marilyn Monroe's Probable Reincarnation,0,0,0,0
1927,0,0,,0,0,0,0,0,0,2006 Steven Berger Seminar: Liberty & American Civilization,0,0,0,0
1928,0,0,,0,0,0,0,0,0,18 Years Old,0,0,0,0
1929,0,0,,0,0,0,0,0,0,The Attic,0,0,0,0
1930,0,0,,0,0,0,0,0,0,Boin Boin 'sôshûhen.' Vol. 1,0,0,0,0
1931,0,0,,0,0,0,0,0,0,5th Dimension: Secrets of the Supernatural,0,0,0,0
1932,0,0,,0,0,0,0,0,0,Akkad Bakkad Bambey Bo,0,0,0,0
1933,0,0,,0,0,0,0,0,0,2006 World Series,0,0,0,0
1934,0,0,,0,0,0,0,0,0,The Shaken,0,0,0,0
1935,0,0,,0,0,0,0,0,0,Lalaine: I'm Not Your Girl,0,0,0,0
1936,0,0,,0,0,0,0,0,0,All Around Performance Horse,0,0,0,0
1937,0,0,,0,0,0,0,0,0,Brie Larson: She Said,0,0,0,0
1938,0,0,,0,0,0,0,0,0,Agnostou diamonis,0,0,0,0
1939,0,0,,0,0,0,0,0,0,Associated Press: YouTube Channel,0,0,0,0
1940,0,0,1 win & 1 nomination.,1,1,0,0,0,0,Savage Grace,0,0,0,0
1941,0,0,12 nominations.,12,0,0,0,0,0,30 Days of Night,0,0,0,0
1942,0,0,,0,0,0,0,0,0,Bad Blood,0,0,0,0
1943,0,0,1 win.,0,1,0,0,0,0,The Rules,0,0,0,0
1944,0,0,3 nominations.,3,0,0,0,0,0,Run; Fatboy; Run,0,0,0,0
1945,0,0,5 wins & 6 nominations.,6,5,0,0,0,0,Go with Peace Jamil,0,0,0,0
1946,0,0,,0,0,0,0,0,0,The Devil's Playhouse,0,0,0,0
1947,0,0,1 win & 5 nominations.,5,1,0,0,0,0,Death Race,0,0,0,0
1948,0,0,1 win & 5 nominations.,5,1,0,0,0,0,The Tender Hook,0,0,0,0
1949,0,0,1 win & 1 nomination.,1,1,0,0,0,0,Theresa: The Body of Christ,0,0,0,0
1950,0,0,,0,0,0,0,0,0,Afro Samurai,0,0,0,0
1951,0,0,,0,0,0,0,0,0,Above the Line,0,0,0,0
1952,0,0,4 wins & 1 nomination.,1,4,0,0,0,0,Things We Lost in the Fire,0,0,0,0
1953,0,0,,0,0,0,0,0,0,August,0,0,0,0
1954,0,0,,0,0,0,0,0,0,Web of Deceit,0,0,0,0
1955,0,0,,0,0,0,0,0,0,California Dreaming,0,0,0,0
1956,0,0,1 win.,0,1,0,0,0,0,Sex and Death 101,0,0,0,0
1957,0,0,2 wins & 19 nominations.,19,2,0,0,0,0,The Chronicles of Narnia: Prince Caspian,0,0,0,0
1958,0,0,4 nominations.,4,0,0,0,0,0,Aliens vs. Predator: Requiem,0,0,0,0
1959,0,23,nominated for 2 oscars. another 23 wins & 99 nominations.,99,23,0,0,0,0,Into the Wild,2,0,0,0
1960,0,0,1 nomination.,1,0,0,0,0,0,Redline,0,0,0,0
1961,0,0,3 wins & 6 nominations.,6,3,0,0,0,0,Across the River to Motor City,0,0,0,0
1962,0,0,,0,0,0,0,0,0,Aliens in America,0,0,0,0
1963,0,0,,0,0,0,0,0,0,The Promotion,0,0,0,0
1964,0,0,,0,0,0,0,0,0,12 Miles of Bad Road,0,0,0,0
1965,0,0,1 win.,0,1,0,0,0,0,Blessed Is the Match: The Life and Death of Hannah Senesh,0,0,0,0
1966,0,0,1 win.,0,1,0,0,0,0,The End,0,0,0,0
1967,0,0,,0,0,0,0,0,0,30 Days 'Til I'm Famous,0,0,0,0
1968,0,0,,0,0,0,0,0,0,Hide,0,0,0,0
1969,0,0,,0,0,0,0,0,0,42,0,0,0,0
1970,0,0,,0,0,0,0,0,0,Mosquita muerta,0,0,0,0
1971,0,0,10 wins & 24 nominations.,24,10,0,0,0,0,Superbad,0,0,0,0
1972,0,0,1 nomination.,1,0,0,0,0,0,2030 - Aufstand der Alten,0,0,0,0
1973,0,0,,0,0,0,0,0,0,The Whitest Kids U'Know,0,0,0,0
1974,0,0,,0,0,0,0,0,0,Law Dogs,0,0,0,0
1975,0,0,,0,0,0,0,0,0,Divine Intervention,0,0,0,0
1976,0,0,,0,0,0,0,0,0,Spaceballs: The Animated Series,0,0,0,0
1977,0,0,26 wins & 18 nominations.,18,26,0,0,0,0,Chak de! India,0,0,0,0
1978,0,0,,0,0,0,0,0,0,Up All Night,0,0,0,0
1979,0,0,1 nomination.,1,0,0,0,0,0,Adventures in Hollyhood,0,0,0,0
1980,0,0,2 wins & 3 nominations.,3,2,0,0,0,0,La France,0,0,0,0
1981,0,0,,0,0,0,0,0,0,Towards Zero,0,0,0,0
1982,0,0,,0,0,0,0,0,0,BloodRayne: Deliverance,0,0,0,0
1983,0,0,2 nominations.,2,0,0,0,0,0,A Life Interrupted,0,0,0,0
1984,0,0,,0,0,0,0,0,0,Acceptable TV,0,0,0,0
1985,0,0,,0,0,0,0,0,0,Urban Justice,0,0,0,0
1986,0,0,,0,0,0,0,0,0,WrestleMania 23,0,0,0,0
1987,0,26,nominated for 5 oscars. another 26 wins & 88 nominations.,88,26,0,0,0,0,Doubt,5,0,0,0
1988,0,0,1 win & 2 nominations.,2,1,0,0,0,0,Super Amigos,0,0,0,0
1989,0,0,,0,0,0,0,0,0,Afrika; mon amour,0,0,0,0
1990,0,0,1 win & 4 nominations.,4,1,0,0,0,0,Accident,0,0,0,0
1991,0,0,1 win & 1 nomination.,1,1,0,0,0,0,Dance of the Dead,0,0,0,0
1992,0,0,,0,0,0,0,0,0,After You've Gone,0,0,0,0
1993,0,0,,0,0,0,0,0,0,A Lyon in the Kitchen,0,0,0,0
1994,0,0,3 nominations.,3,0,0,0,0,0,Trapped,0,0,0,0
1995,0,0,,0,0,0,0,0,0,100 Best Videos Ever,0,0,0,0
1996,0,0,,0,0,0,0,0,0,1;000 Places to See Before You Die,0,0,0,0
1997,0,0,,0,0,0,0,0,0,Aftenshowet,0,0,0,0
1998,0,0,,0,0,0,0,0,0,Two Roads to Baja,0,0,0,0
1999,0,0,,0,0,0,0,0,0,22nd Century,0,0,0,0
2000,0,0,,0,0,0,0,0,0,1 vs 100,0,0,0,0
2001,0,0,,0,0,0,0,0,0,Asian Treasures,0,0,0,0
2002,0,0,,0,0,0,0,0,0,101 Favorite Stars Way Back When,0,0,0,0
2003,0,0,,0,0,0,0,0,0,Spellbound,0,0,0,0
2004,0,0,,0,0,0,0,0,0,Acorralada,0,0,0,0
2005,0,0,,0,0,0,0,0,0,A Model Life,0,0,0,0
2006,0,0,,0,0,0,0,0,0,Trouble in Paradise,0,0,0,0
2007,0,0,3 wins & 1 nomination.,1,3,0,0,0,0,Rock of Love with Bret Michaels,0,0,0,0
2008,0,0,1 win & 1 nomination.,1,1,0,0,0,0,ABC Colombia,0,0,0,0
2009,0,0,,0,0,0,0,0,0,...bitte mit Sahner,0,0,0,0
2010,0,0,1 nomination.,1,0,0,0,0,0,4Real,0,0,0,0
2011,0,2,nominated for 1 oscar. another 2 wins & 4 nominations.,4,2,0,0,0,0,Operation Homecoming: Writing the Wartime Experience,1,0,0,0
2012,0,0,1 win.,0,1,0,0,0,0,Tell-Tale,0,0,0,0
2013,0,0,,0,0,0,0,0,0,1 contre 100,0,0,0,0
2014,0,0,,0,0,0,0,0,0,7th Street Theater,0,0,0,0
2015,0,0,,0,0,0,0,0,0,Adriaan,0,0,0,0
2016,0,0,,0,0,0,0,0,0,2057,0,0,0,0
2017,0,0,,0,0,0,0,0,0,Abhi Abhi To Aye Ho,0,0,0,0
2018,0,0,,0,0,0,0,0,0,Affedilmeyen,0,0,0,0
2019,0,0,,0,0,0,0,0,0,Akechi mitsuhide: Kami ni ai sarenakatta otoko,0,0,0,0
2020,0,0,,0,0,0,0,0,0,New Orleans,0,0,0,0
2021,0,0,,0,0,0,0,0,0,100 Winners,0,0,0,0
2022,0,0,,0,0,0,0,0,0,The Messenger,0,0,0,0
2023,0,0,,0,0,0,0,0,0,When the Tide Turns,0,0,0,0
2024,0,0,,0,0,0,0,0,0,Adventure Guides,0,0,0,0
2025,0,0,5 nominations.,5,0,0,0,0,0,Aurora boreal,0,0,0,0
2026,0,0,,0,0,0,0,0,0,A Bela e o Mestre,0,0,0,0
2027,0,0,,0,0,0,0,0,0,Tango Finlandia,0,0,0,0
2028,0,0,,0,0,0,0,0,0,The Honeymoon Is Over,0,0,0,0
2029,0,0,,0,0,0,0,0,0,Mr. Bones 2: Back from the Past,0,0,0,0
2030,0,0,1 win & 2 nominations.,2,1,0,0,0,0,'Da Kink in My Hair,0,0,0,0
2031,0,0,1 nomination.,1,0,0,0,0,0,Tit for Tat,0,0,0,0
2032,0,0,4 nominations.,4,0,0,0,0,0,Witless Protection,0,0,0,0
2033,0,0,,0,0,0,0,0,0,Abgedreht in Stuttgart,0,0,0,0
2034,0,0,,0,0,0,0,0,0,A380: l'aventure des essais en vol,0,0,0,0
2035,0,0,,0,0,0,0,0,0,Air Galicia,0,0,0,0
2036,0,0,,0,0,0,0,0,0,Abbey of Thelema,0,0,0,0
2037,0,0,,0,0,0,0,0,0,Vorspiel auf dem Theater,0,0,0,0
2038,0,0,,0,0,0,0,0,0,Revenge,0,0,0,0
2039,0,0,,0,0,0,0,0,0,Reality Check,0,0,0,0
2040,0,0,,0,0,0,0,0,0,Recruiter,0,0,0,0
2041,0,0,,0,0,0,0,0,0,A la romana,0,0,0,0
2042,0,0,,0,0,0,0,0,0,The Seven Spiritual Laws of Success,0,0,0,0
2043,0,0,,0,0,0,0,0,0,Cargo: Innocence Lost,0,0,0,0
2044,0,0,,0,0,0,0,0,0,5 Takes: Latin America,0,0,0,0
2045,0,0,2 wins & 1 nomination.,1,2,0,0,0,0,About a Girl,0,0,0,0
2046,0,0,,0,0,0,0,0,0,Alitheies kai psemata,0,0,0,0
2047,0,0,1 nomination.,1,0,0,0,0,0,Addiction,0,0,0,0
2048,0,0,,0,0,0,0,0,0,10 Day Take,0,0,0,0
2049,0,0,,0,0,0,0,0,0,Agentul VIP,0,0,0,0
2050,0,0,3 wins & 1 nomination.,1,3,0,0,0,0,Alguien te mira,0,0,0,0
2051,0,0,,0,0,0,0,0,0,Roger Cicero: Männersachen live!,0,0,0,0
2052,0,0,,0,0,0,0,0,0,Delhi Boom!,0,0,0,0
2053,0,0,,0,0,0,0,0,0,Age of Love,0,0,0,0
2054,0,0,,0,0,0,0,0,0,Ahornallee,0,0,0,0
2055,0,0,1 win & 1 nomination.,1,1,0,0,0,0,After the Catch,0,0,0,0
2056,0,0,,0,0,0,0,0,0,Hoshi hitotsu no yoru,0,0,0,0
2057,0,0,,0,0,0,0,0,0,Endgame,0,0,0,0
2058,0,0,,0,0,0,0,0,0,Ainshutain no me,0,0,0,0
2059,0,0,,0,0,0,0,0,0,50 Most Shocking Celebrity Scandals,0,0,0,0
2060,0,0,,0,0,0,0,0,0,Conspiracy,0,0,0,0
2061,0,0,,0,0,0,0,0,0,Adventures in Architecture,0,0,0,0
2062,0,0,,0,0,0,0,0,0,2900 Happiness,0,0,0,0
2063,0,0,,0,0,0,0,0,0,Lost Luggage,0,0,0,0
2064,0,0,,0,0,0,0,0,0,The City,0,0,0,0
2065,0,0,,0,0,0,0,0,0,The Kidnapping,0,0,0,0
2066,0,0,,0,0,0,0,0,0,818 Inked,0,0,0,0
2067,0,0,,0,0,0,0,0,0,Al rojo vivo fin de semana con Candela Ferro,0,0,0,0
2068,0,0,,0,0,0,0,0,0,Macy's 4th of July Fireworks Spectacular,0,0,0,0
2069,0,0,,0,0,0,0,0,0,Tea Fight,0,0,0,0
2070,0,0,,0,0,0,0,0,0,Quid pro quo,0,0,0,0
2071,0,0,,0,0,0,0,0,0,18th Annual American Century Championship,0,0,0,0
2072,0,0,,0,0,0,0,0,0,Dr. Steve-O,0,0,0,0
2073,0,0,,0,0,0,0,0,0,24 Hours With...,0,0,0,0
2074,0,0,,0,0,0,0,0,0,7 vite,0,0,0,0
2075,0,0,,0,0,0,0,0,0,Keith Allen Will Burn in Hell,0,0,0,0
2076,0,0,,0,0,0,0,0,0,Album,0,0,0,0
2077,0,0,,0,0,0,0,0,0,Road to Damascus,0,0,0,0
2078,0,0,,0,0,0,0,0,0,The Big Day,0,0,0,0
2079,0,0,2 wins.,0,2,0,0,0,0,Surprise!,0,0,0,0
2080,0,0,,0,0,0,0,0,0,Swimming with Sharks: The Art of the Hustle,0,0,0,0
2081,0,0,1 nomination.,1,0,0,0,0,0,Röyhkeä diplomaatti,0,0,0,0
2082,0,0,1 win & 9 nominations.,9,1,0,0,0,0,Mixed Blessings,0,0,0,0
2083,0,0,,0,0,0,0,0,0,90 Plein Street,0,0,0,0
2084,0,0,,0,0,0,0,0,0,Celebrities on Thin Ice,0,0,0,0
2085,0,0,2 wins & 1 nomination.,1,2,0,0,0,0,Haïti chérie,0,0,0,0
2086,0,0,1 nomination.,1,0,0,0,0,0,Air Australia,0,0,0,0
2087,0,0,,0,0,0,0,0,0,Under the Covers,0,0,0,0
2088,0,0,,0,0,0,0,0,0,The Calling,0,0,0,0
2089,0,0,,0,0,0,0,0,0,Summer of Love,0,0,0,0
2090,0,0,,0,0,0,0,0,0,4th ABU Children's Drama,0,0,0,0
2091,0,0,,0,0,0,0,0,0,30 Days of Night: Blood Trails,0,0,0,0
2092,0,0,,0,0,0,0,0,0,Sexy Bootylicious Moms,0,0,0,0
2093,0,0,,0,0,0,0,0,0,Dead End,0,0,0,0
2094,0,0,,0,0,0,0,0,0,The C Word: How We Came to Swear by It,0,0,0,0
2095,0,0,,0,0,0,0,0,0,Masculine Timing,0,0,0,0
2096,0,0,,0,0,0,0,0,0,Agoni grammi,0,0,0,0
2097,0,0,,0,0,0,0,0,0,The Game,0,0,0,0
2098,0,0,,0,0,0,0,0,0,13 maravillas,0,0,0,0
2099,0,0,,0,0,0,0,0,0,Al sabor del chef,0,0,0,0
2100,0,0,,0,0,0,0,0,0,11th IAAF World Championships in Athletics Osaka 2007,0,0,0,0
2101,0,2,nominated for 1 oscar. another 2 wins & 14 nominations.,14,2,0,0,0,0,Encounters at the End of the World,1,0,0,0
2102,0,0,,0,0,0,0,0,0,Nice Guys,0,0,0,0
2103,0,0,,0,0,0,0,0,0,Cougars,0,0,0,0
2104,0,0,28 wins & 16 nominations.,16,28,0,0,0,0,Twilight,0,0,0,0
2105,0,0,,0,0,0,0,0,0,A Bucket o' French & Saunders,0,0,0,0
2106,0,0,,0,0,0,0,0,0,Surprise!,0,0,0,0
2107,0,0,,0,0,0,0,0,0,A Place in Spain: Costa Chaos,0,0,0,0
2108,0,0,,0,0,0,0,0,0,The Stranger,0,0,0,0
2109,0,0,1 win & 1 nomination.,1,1,0,0,0,0,The First Day,0,0,0,0
2110,0,0,,0,0,0,0,0,0,A Shot at Love with Tila Tequila,0,0,0,0
2111,0,0,,0,0,0,0,0,0,Homecoming,0,0,0,0
2112,0,0,,0,0,0,0,0,0,1000 Ways to Die,0,0,0,0
2113,0,0,,0,0,0,0,0,0,Freezer Burn: The Invasion of Laxdale,0,0,0,0
2114,0,0,,0,0,0,0,0,0,6! Setzen - Das Wissensduell Groß gegen Klein,0,0,0,0
2115,0,0,,0,0,0,0,0,0,A 3 bandas,0,0,0,0
2116,0,0,1 win.,0,1,0,0,0,0,13 anys i un dia,0,0,0,0
2117,0,0,,0,0,0,0,0,0,A las 10 con Fernanda,0,0,0,0
2118,0,0,,0,0,0,0,0,0,3-2-1 Penguins!,0,0,0,0
2119,0,0,1 win & 2 nominations.,2,1,0,0,0,0,Batman: Gotham Knight,0,0,0,0
2120,0,0,,0,0,0,0,0,0,Colón al descubierto,0,0,0,0
2121,0,0,,0,0,0,0,0,0,Allemaal film,0,0,0,0
2122,0,0,,0,0,0,0,0,0,Amazon Heartbeat,0,0,0,0
2123,0,0,,0,0,0,0,0,0,6th and Santa Fe,0,0,0,0
2124,0,0,,0,0,0,0,0,0,3-Minute Game Show,0,0,0,0
2125,0,10,won 1 golden globe. another 10 wins & 57 nominations.,57,10,0,0,0,0,Sons of Anarchy,0,0,0,0
2126,0,0,,0,0,0,0,0,0,AIKa R-16: Virgin Mission - Deep Blue Girl,0,0,0,0
2127,0,0,,0,0,0,0,0,0,AIKa R-16: Virgin Mission - Peach Peach Beach,0,0,0,0
2128,0,0,,0,0,0,0,0,0,AIKa R-16: Virgin Mission - Secret Game,0,0,0,0
2129,0,0,,0,0,0,0,0,0,2 Dudes Catering,0,0,0,0
2130,0,0,,0,0,0,0,0,0,Afterworld,0,0,0,0
2131,0,0,,0,0,0,0,0,0,A Balancing Act,0,0,0,0
2132,0,0,,0,0,0,0,0,0,Somebody to Love,0,0,0,0
2133,0,0,,0,0,0,0,0,0,14 up 2000,0,0,0,0
2134,0,0,,0,0,0,0,0,0,Al diablo con los guapos,0,0,0,0
2135,0,0,,0,0,0,0,0,0,Ai no uta!,0,0,0,0
2136,0,0,,0,0,0,0,0,0,The Awakening,0,0,0,0
2137,0,0,,0,0,0,0,0,0,Alithinoi erotes,0,0,0,0
2138,0,0,,0,0,0,0,0,0,1 pondo no fukuin,0,0,0,0
2139,0,0,,0,0,0,0,0,0,50 Años de la telenovela: Mentiras y verdades,0,0,0,0
2140,0,0,,0,0,0,0,0,0,Paris,0,0,0,0
2141,0,0,,0,0,0,0,0,0,Chicken,0,0,0,0
2142,0,0,,0,0,0,0,0,0,Secrets and Lies,0,0,0,0
2143,0,0,,0,0,0,0,0,0,After the Climb,0,0,0,0
2144,0,0,,0,0,0,0,0,0,Punishment,0,0,0,0
2145,0,0,1 win & 6 nominations.,6,1,0,0,0,0,A Pedra do Reino,0,0,0,0
2146,0,0,,0,0,0,0,0,0,Underwater: The Making of the Key West Nutcracker,0,0,0,0
2147,0,0,,0,0,0,0,0,0,Abenteuer Alltag - Jetzt bauen wir!,0,0,0,0
2148,0,0,,0,0,0,0,0,0,Are You Smarter Than a 10 Year Old?,0,0,0,0
2149,0,0,,0,0,0,0,0,0,London Calling: Inside BBC World Service,0,0,0,0
2150,0,0,,0,0,0,0,0,0,Agrodolce,0,0,0,0
2151,0,0,,0,0,0,0,0,0,59 segons,0,0,0,0
2152,0,0,,0,0,0,0,0,0,A Shot at Love: The Hangover,0,0,0,0
2153,0,0,1 win & 1 nomination.,1,1,0,0,0,0,9mm: São Paulo,0,0,0,0
2154,0,0,,0,0,0,0,0,0,All the Comforts,0,0,0,0
2155,0,0,1 win.,0,1,0,0,0,0,Death of a Ghost Hunter,0,0,0,0
2156,0,0,,0,0,0,0,0,0,3 ein Viertel,0,0,0,0
2157,0,0,,0,0,0,0,0,0,2007 World Series: Boston Red Sox vs. Colorado Rockies,0,0,0,0
2158,0,0,,0,0,0,0,0,0,4 shimai tanteidan,0,0,0,0
2159,0,0,,0,0,0,0,0,0,Dream,0,0,0,0
2160,0,0,,0,0,0,0,0,0,UFC 79: Nemesis,0,0,0,0
2161,0,0,,0,0,0,0,0,0,It's Sunny in Brazil,0,0,0,0
2162,0,0,,0,0,0,0,0,0,Pearl Jam: Immagine in Cornice - Live in Italy 2006,0,0,0,0
2163,0,0,,0,0,0,0,0,0,Alles typisch!,0,0,0,0
2164,0,0,,0,0,0,0,0,0,21st Century,0,0,0,0
2165,0,0,,0,0,0,0,0,0,6pack,0,0,0,0
2166,0,0,2 wins & 2 nominations.,2,2,0,0,0,0,Stella,0,0,0,0
2167,0,0,,0,0,0,0,0,0,Abroad Again,0,0,0,0
2168,0,0,,0,0,0,0,0,0,2007 LG Action Sports World Championships,0,0,0,0
2169,0,0,8 wins & 6 nominations.,6,8,0,0,0,0,The World is Big and Salvation Lurks Around the Corner,0,0,0,0
2170,0,0,,0,0,0,0,0,0,Adoption - Unsere letzte Hoffnung,0,0,0,0
2171,0,0,,0,0,0,0,0,0,Agiotafites,0,0,0,0
2172,0,0,1 win.,0,1,0,0,0,0,A.D. La guerre de l'ombre,0,0,0,0
2173,0,0,2 wins.,0,2,0,0,0,0,Three Apples Fall,0,0,0,0
2174,0,0,1 win.,0,1,0,0,0,0,Una vida mejor,0,0,0,0
2175,0,0,,0,0,0,0,0,0,Das Baby,0,0,0,0
2176,0,0,,0,0,0,0,0,0,Against All Odds,0,0,0,0
2177,0,0,,0,0,0,0,0,0,Impact: Songs That Changed the World - Shania Twain: Any Man of Mine,0,0,0,0
2178,0,0,,0,0,0,0,0,0,Apostol,0,0,0,0
2179,0,0,,0,0,0,0,0,0,House Arrest,0,0,0,0
2180,0,0,,0,0,0,0,0,0,2008 Africa Cup of Nations,0,0,0,0
2181,0,0,,0,0,0,0,0,0,Beg; Borrow; Steal,0,0,0,0
2182,0,0,5 wins & 2 nominations.,2,5,0,0,0,0,The Pleasure of Being Robbed,0,0,0,0
2183,0,0,,0,0,0,0,0,0,Al pie de la letra,0,0,0,0
2184,0,0,,0,0,0,0,0,0,Barney: Dino-mite Birthday,0,0,0,0
2185,0,0,1 nomination.,1,0,0,0,0,0,Achtung! Hartwich,0,0,0,0
2186,0,0,,0,0,0,0,0,0,1-2-3 Moskau!,0,0,0,0
2187,0,0,,0,0,0,0,0,0,Cubism: Pet Shop Boys in Concert - Auditorio Nacional; Mexico City,0,0,0,0
2188,0,0,,0,0,0,0,0,0,House Rules,0,0,0,0
2189,0,0,2 nominations.,2,0,0,0,0,0,Lawrence Leung's Choose Your Own Adventure,0,0,0,0
2190,0,0,,0,0,0,0,0,0,Alien Boot Camp,0,0,0,0
2191,0,0,,0,0,0,0,0,0,10 Days to War,0,0,0,0
2192,0,0,,0,0,0,0,0,0,Alma de hierro,0,0,0,0
2193,0,0,3 wins.,0,3,0,0,0,0,Code Geass: Lelouch of the Rebellion R2,0,0,0,0
2194,0,0,1 win & 3 nominations.,3,1,0,0,0,0,Command & Conquer: Red Alert 3,0,0,0,0
2195,0,0,,0,0,0,0,0,0,Mask of the Ninja,0,0,0,0
2196,0,0,,0,0,0,0,0,0,Alcatraz: Living Hell,0,0,0,0
2197,0,0,,0,0,0,0,0,0,39 i pól,0,0,0,0
2198,0,0,,0,0,0,0,0,0,Aktion Schulstreich!,0,0,0,0
2199,0,0,,0,0,0,0,0,0,9 de cada 10,0,0,0,0
2200,0,0,,0,0,0,0,0,0,A Outra,0,0,0,0
2201,0,0,,0,0,0,0,0,0,10 Great Reasons,0,0,0,0
2202,0,0,,0,0,0,0,0,0,3MW: Rivers of Blood,0,0,0,0
2203,0,0,3 wins.,0,3,0,0,0,0,Bucarest; la memòria perduda,0,0,0,0
2204,0,0,,0,0,0,0,0,0,3MW: Private Eyes,0,0,0,0
2205,0,0,,0,0,0,0,0,0,1 quart de 3,0,0,0,0
2206,0,0,,0,0,0,0,0,0,Ai no meikyû,0,0,0,0
2207,0,0,,0,0,0,0,0,0,17 - o poveste despre destin,0,0,0,0
2208,0,0,,0,0,0,0,0,0,Acompáñenos,0,0,0,0
2209,0,0,,0,0,0,0,0,0,Africana!,0,0,0,0
2210,0,0,,0,0,0,0,0,0,Launch,0,0,0,0
2211,0,0,,0,0,0,0,0,0,Amazing Sports Stories,0,0,0,0
2212,0,0,,0,0,0,0,0,0,(S)avis,0,0,0,0
2213,0,0,1 win & 6 nominations.,6,1,0,0,0,0,Disaster Movie,0,0,0,0
2214,0,0,,0,0,0,0,0,0,Canada,0,0,0,0
2215,0,0,,0,0,0,0,0,0,I Am Legend: Awakening - Story 1: Sacrificing the Few for the Many,0,0,0,0
2216,0,0,,0,0,0,0,0,0,Perversen Brutalos ausgeliefert,0,0,0,0
2217,0,0,,0,0,0,0,0,0,Til Death Do Us Part,0,0,0,0
2218,0,0,,0,0,0,0,0,0,Ako si Kim Samsoon,0,0,0,0
2219,0,0,,0,0,0,0,0,0,Alma legal,0,0,0,0
2220,0,0,,0,0,0,0,0,0,The Real Exorcist,0,0,0,0
2221,0,0,,0,0,0,0,0,0,8 heures cono,0,0,0,0
2222,0,0,,0,0,0,0,0,0,All Girl Getaways,0,0,0,0
2223,0,0,,0,0,0,0,0,0,A Pera picada,0,0,0,0
2224,0,0,,0,0,0,0,0,0,All Star Mr & Mrs,0,0,0,0
2225,0,0,,0,0,0,0,0,0,Going Home,0,0,0,0
2226,0,0,,0,0,0,0,0,0,The Road Home,0,0,0,0
2227,0,0,,0,0,0,0,0,0,Allá tú,0,0,0,0
2228,0,0,2 wins & 17 nominations.,17,2,0,0,0,0,90210,0,0,0,0
2229,0,0,,0,0,0,0,0,0,America,0,0,0,0
2230,0,0,,0,0,0,0,0,0,...De raíz luna,0,0,0,0
2231,0,0,,0,0,0,0,0,0,New to the Game 3,0,0,0,0
2232,0,0,,0,0,0,0,0,0,Date My Ex: Jo & Slade,0,0,0,0
2233,0,0,,0,0,0,0,0,0,1stLook LA,0,0,0,0
2234,0,0,,0,0,0,0,0,0,Afganskiy prizrak,0,0,0,0
2235,0,0,,0,0,0,0,0,0,5 Minute Office Workout,0,0,0,0
2236,0,0,,0,0,0,0,0,0,Amor por accidente,0,0,0,0
2237,0,0,,0,0,0,0,0,0,Aguas con el muro,0,0,0,0
2238,0,0,1 win.,0,1,0,0,0,0,Smashing Pumpkins: If All Goes Wrong,0,0,0,0
2239,0,0,,0,0,0,0,0,0,911: The Bronx,0,0,0,0
2240,0,0,,0,0,0,0,0,0,After the Attack,0,0,0,0
2241,0,0,,0,0,0,0,0,0,Into Alaska with Jeff Corwin,0,0,0,0
2242,0,0,6 wins & 4 nominations.,4,6,0,0,0,0,What on Earth Have I Done Wrong?!,0,0,0,0
2243,0,0,,0,0,0,0,0,0,Arousing Scenes of Chloro Treachery!,0,0,0,0
2244,0,0,,0,0,0,0,0,0,Hong Kong,0,0,0,0
2245,0,0,,0,0,0,0,0,0,69 Sexy Things 2 Do B4U Die,0,0,0,0
2246,0,0,,0,0,0,0,0,0,Achtung; Kontrolle! Einsatz für die Ordnungshüter,0,0,0,0
2247,0,0,,0,0,0,0,0,0,America's Election HQ,0,0,0,0
2248,0,0,1 win.,0,1,0,0,0,0,The Road to Sundance,0,0,0,0
2249,0,0,,0,0,0,0,0,0,112 - Sie retten dein Leben,0,0,0,0
2250,0,0,,0,0,0,0,0,0,Caught in a Trap,0,0,0,0
2251,0,0,,0,0,0,0,0,0,3Way,0,0,0,0
2252,0,0,1 nomination.,1,0,0,0,0,0,Al punto,0,0,0,0
2253,0,0,,0,0,0,0,0,0,2008 UEFA European Football Championship,0,0,0,0
2254,0,0,1 nomination.,1,0,0,0,0,0,30 Days of Night: Dust to Dust,0,0,0,0
2255,0,0,,0,0,0,0,0,0,Sex and Lies in Sin City,0,0,0,0
2256,0,0,,0,0,0,0,0,0,Secrets,0,0,0,0
2257,0,0,2 wins & 10 nominations.,10,2,0,0,0,0,Cry Wolf,0,0,0,0
2258,0,0,,0,0,0,0,0,0,Who's Killing the Pets?,0,0,0,0
2259,0,0,,0,0,0,0,0,0,2007 World Series of Poker,0,0,0,0
